Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_To_Expiry,Shelf_Life_Days,Stock_Pressure,Turnover_Label,Expiry_Risk_Level,Discount_Percent,Dynamic_Selling_Price,Expiry_Ratio,Is_Expired,Product_Status,Turnover_Normalized,Stock_Pressure_Normalized
57-101-0060,Whole Wheat Flour,Grains & Pulses,40-070-5881,Topicstorm,59,73,86,2.75,2026-02-14,2026-01-02,2025-09-12,78919 East Crossing,32,56,Backordered,93,1,0.7972972972972973,Medium,Low,13.61,2.475,1.0,False,Active,0.5555555555555557,0.01367854029144352
54-758-4622,Chocolate Biscuit,Bakery,94-903-2643,Devcast,99,3,79,5.0,2025-06-06,2026-01-17,2025-11-22,865 Eagle Crest Park,65,16,Backordered,164,169,24.75,Slow,Low,36.81,2.75,0.9704142011834319,False,Active,0.15151515151515152,0.49383640552995395
92-152-5820,Black Tea,Beverages,50-747-2259,Jaloo,18,36,53,5.3,2025-05-13,2025-05-02,2025-06-25,0920 Monica Pass,65,100,Active,14,43,0.4864864864864865,Fast,Medium,33.87,4.24,0.32558139534883723,False,Active,1.0,0.007448000996388095
44-637-5512,Watermelon,Fruits & Vegetables,27-541-2645,Jaxspan,58,12,99,3.0,2026-01-23,2026-01-13,2025-05-27,00064 Mosinee Circle,71,30,Active,-15,1,4.461538461538462,Medium,High,0.0,1.0499999999999998,0.0,True,Expired,0.0,0.0
65-854-9364,Black Rice,Grains & Pulses,64-800-4141,BlogXS,30,34,96,6.3,2025-11-05,2025-12-20,2025-04-23,752 Mccormick Way,61,13,Backordered,-49,1,0.8571428571428571,Slow,High,0.0,1.89,0.0,True,Expired,0.0,0.0
60-747-8704,Papaya,Fruits & Vegetables,93-793-4398,Twitterwire,97,97,71,4.5,2025-07-13,2025-09-30,2025-08-23,561 Pennsylvania Way,53,31,Active,73,41,0.9897959183673468,Medium,Low,21.26,4.05,1.0,False,Active,0.30303030303030304,0.017537383617041286
85-835-3445,Egg (Goose),Dairy,13-433-4930,Gigashots,50,93,37,2.45,2026-01-12,2025-03-03,2025-05-13,288 Fair Oaks Place,78,79,Backordered,-29,1,0.5319148936170213,Fast,High,0.0,1.47,0.0,True,Expired,0.0,0.0
66-716-8221,Cheddar Cheese,Dairy,67-024-9832,LiveZ,70,96,35,9.0,2026-02-09,2025-06-25,2026-01-18,54 Weeping Birch Lane,63,84,Backordered,221,1,0.7216494845360825,Fast,Low,5.09,9.0,1.0,False,Active,0.8383838383838385,0.01216209796189843
01-026-2772,Blueberries,Fruits & Vegetables,20-532-0144,Buzzbean,40,61,47,10.0,2025-08-29,2025-06-12,2025-05-28,3 Bunting Point,76,10,Discontinued,-14,1,0.6451612903225806,Slow,High,0.0,3.0000000000000004,0.0,True,Expired,0.0,0.0
21-252-1360,Corn Oil,Oils & Fats,28-314-1189,Shuffletag,75,23,34,2.5,2025-06-23,2025-09-05,2025-07-05,32 Charing Cross Pass,100,54,Backordered,24,12,3.125,Medium,Medium,15.15,1.375,1.0,False,Active,0.5353535353535355,0.06033986175115207
80-039-1261,Strawberries,Fruits & Vegetables,37-994-7932,Skimia,26,97,12,6.0,2025-09-26,2025-11-29,2025-06-13,1 Havey Park,94,58,Discontinued,2,1,0.2653061224489796,Medium,High,12.79,3.0,1.0,False,Active,0.5757575757575758,0.0030142010721339253
48-427-0551,Arabica Coffee,Beverages,01-900-4509,Jetpulse,13,55,77,20.0,2025-10-18,2025-12-17,2025-11-04,2 7th Center,67,68,Backordered,146,17,0.2321428571428571,Fast,Low,9.74,20.0,1.0,False,Active,0.6767676767676769,0.00234940750493746
02-575-1980,Plum,Fruits & Vegetables,61-100-8296,Yambee,11,58,32,4.0,2025-02-28,2025-07-10,2025-11-25,34832 Autumn Leaf Terrace,99,94,Active,167,270,0.1864406779661017,Fast,Low,20.92,4.0,0.6185185185185185,False,Active,0.9393939393939396,0.0014332578301960498
61-293-6327,Salmon,Seafood,00-023-7719,Kamba,98,67,49,15.0,2025-08-10,2025-12-30,2025-04-05,4353 Dixon Circle,21,61,Active,-67,1,1.4411764705882353,Fast,High,0.0,9.0,0.0,True,Expired,0.0,0.0
08-519-5579,Broccoli,Fruits & Vegetables,32-178-2765,Abatz,35,4,76,4.0,2025-08-10,2025-08-23,2025-08-17,89 Karstens Alley,90,30,Discontinued,67,7,7.0,Medium,Low,23.97,3.0,1.0,False,Active,0.29292929292929293,0.1380184331797235
33-670-6797,Mackerel,Seafood,74-032-7560,Wikido,45,56,64,7.5,2025-07-15,2025-08-27,2025-07-06,2869 Hudson Drive,35,82,Discontinued,25,1,0.7894736842105263,Fast,Medium,5.72,6.0,1.0,False,Active,0.8181818181818183,0.013521707494542812
29-741-8132,Kale,Fruits & Vegetables,49-384-4540,Blogpad,47,22,69,4.0,2025-03-03,2025-07-15,2025-06-04,85 Farwell Parkway,26,59,Backordered,-7,93,2.0434782608695654,Medium,High,0.0,1.4,0.0,True,Expired,0.0,0.0
89-713-6071,Sesame Oil,Oils & Fats,84-123-7159,Tazz,89,66,28,6.5,2026-01-14,2025-11-20,2025-11-26,60 Dottie Hill,39,25,Active,168,1,1.328358208955224,Medium,Low,23.21,5.8500000000000005,1.0,False,Active,0.24242424242424243,0.02432423137767385
00-641-8691,Black Coffee,Beverages,34-824-0575,Brainverse,33,22,94,15.0,2025-11-29,2025-09-25,2025-08-31,797 Mcbride Lane,96,56,Discontinued,81,1,1.434782608695652,Medium,Low,13.86,13.5,1.0,False,Active,0.5555555555555557,0.026457623722700864
68-977-6854,Apricot,Fruits & Vegetables,73-830-9633,Blognation,90,30,42,5.0,2025-08-20,2025-07-30,2025-03-03,2633 Shasta Alley,76,69,Backordered,-100,1,2.903225806451613,Fast,High,0.0,2.25,0.0,True,Expired,0.0,0.0
86-257-4613,Jasmine Rice,Grains & Pulses,70-402-4816,Kwilith,44,26,60,4.75,2025-03-16,2025-08-24,2025-08-06,5 Prentice Pass,63,59,Discontinued,56,143,1.6296296296296295,Medium,Low,43.45,3.5625,0.3916083916083916,False,Active,0.585858585858586,0.03036354326676908
06-340-6856,Wild Rice,Grains & Pulses,11-005-7835,Podcat,41,56,12,9.75,2025-05-07,2025-11-26,2025-03-01,84 Rusk Terrace,93,88,Active,-102,1,0.7192982456140351,Fast,High,0.0,5.85,0.0,True,Expired,0.0,0.0
11-338-4598,Potato,Fruits & Vegetables,72-360-6358,Centimia,72,58,69,1.2,2025-10-17,2026-02-04,2026-02-24,9067 Valley Edge Park,96,23,Backordered,258,130,1.2203389830508475,Medium,Low,23.78,1.08,1.0,False,Active,0.22222222222222224,0.0221588690150746
82-711-0772,Egg (Goose),Dairy,78-877-1866,Skyble,72,58,52,2.4,2026-02-16,2025-05-17,2025-10-24,463 Oxford Crossing,36,14,Active,135,1,1.2203389830508475,Slow,Low,26.5,1.68,1.0,False,Active,0.13131313131313133,0.0221588690150746
05-184-4175,Black Coffee,Beverages,31-676-5646,Skyndu,40,30,60,15.0,2025-09-06,2025-10-24,2025-05-04,57 Di Loreto Circle,33,84,Active,-38,1,1.2903225806451613,Fast,High,0.0,9.0,0.0,True,Expired,0.0,0.0
17-274-6898,Whole Wheat Bread,Bakery,34-738-1209,Photobug,36,53,92,3.5,2025-07-08,2025-06-02,2025-03-23,657 Texas Street,67,43,Backordered,-80,1,0.6666666666666666,Medium,High,0.0,1.75,0.0,True,Expired,0.0,0.0
79-569-8856,Vegetable Oil,Oils & Fats,04-854-7165,Digitube,51,87,86,2.0,2025-04-02,2025-05-20,2025-06-12,03643 Oakridge Lane,24,83,Backordered,1,71,0.5795454545454546,Fast,High,54.63,1.2,0.014084507042253521,False,Active,0.8282828282828284,0.009313468789275244
00-534-9775,Black Coffee,Beverages,79-955-6260,Tagpad,87,91,23,14.9,2025-12-30,2025-05-24,2025-08-18,68 Dakota Center,90,75,Backordered,68,1,0.9456521739130436,Fast,Low,7.91,14.9,1.0,False,Active,0.7474747474747476,0.016652474454017237
94-071-2261,Pear,Fruits & Vegetables,25-706-2146,Roodel,79,37,98,4.5,2025-09-02,2025-03-03,2025-03-31,2004 Cody Plaza,33,20,Discontinued,-72,1,2.0789473684210527,Slow,High,0.0,1.125,0.0,True,Expired,0.0,0.0
94-355-3070,Tilapia,Seafood,73-393-9432,Jabbercube,14,52,80,6.8,2025-07-27,2025-07-14,2025-07-24,116 Spaight Park,64,17,Discontinued,43,1,0.2641509433962264,Slow,Low,25.21,4.76,1.0,False,Active,0.16161616161616163,0.0029910442570211305
17-265-1899,Orange,Fruits & Vegetables,61-793-0279,Demimbu,81,35,82,3.0,2025-12-31,2025-03-26,2026-02-11,4826 Drewry Center,86,71,Backordered,245,42,2.25,Fast,Low,9.64,2.55,1.0,False,Active,0.7070707070707072,0.04279953917050692
13-888-0149,Lime,Fruits & Vegetables,09-902-6272,Shufflebeat,75,18,65,2.0,2026-02-18,2025-12-31,2025-03-16,1 Logan Road,32,92,Active,-87,1,3.947368421052632,Fast,High,0.0,0.8999999999999999,0.0,True,Expired,0.0,0.0
21-890-2826,Gouda Cheese,Dairy,32-371-1686,Avaveo,48,12,62,7.0,2025-06-16,2025-05-05,2025-09-20,84 Hoffman Way,59,23,Active,101,96,3.692307692307693,Medium,Low,24.77,5.25,1.0,False,Active,0.22222222222222224,0.07171215880893302
05-425-0746,Onion,Fruits & Vegetables,23-450-0301,Gabspot,50,68,90,2.0,2025-12-13,2025-05-10,2025-06-06,49884 Brickson Park Plaza,40,13,Discontinued,-5,1,0.7246376811594203,Slow,High,0.0,0.6000000000000001,0.0,True,Expired,0.0,0.0
88-807-8431,Haddock,Seafood,66-563-9462,Eire,11,87,43,9.0,2026-01-03,2025-06-07,2026-02-10,2 Russell Alley,86,91,Active,244,38,0.125,Fast,Low,2.73,9.0,1.0,False,Active,0.9090909090909092,0.00020161290322580827
77-377-1659,Almond Flour,Grains & Pulses,64-674-3902,Thoughtblab,74,22,91,9.5,2025-08-26,2026-01-23,2025-06-20,6 Acker Street,24,12,Active,9,1,3.217391304347826,Slow,Medium,27.91,3.325,1.0,False,Active,0.11111111111111112,0.06219194550190343
92-362-3567,Tomato,Fruits & Vegetables,40-056-7748,Fivebridge,11,10,60,2.5,2025-10-11,2025-05-07,2025-12-26,826 Melvin Pass,93,53,Discontinued,198,76,1.0,Medium,Low,14.6,2.25,1.0,False,Active,0.5252525252525253,0.01774193548387097
99-961-0767,Heavy Cream,Dairy,78-954-5649,Tambee,85,15,30,4.0,2025-04-17,2025-10-26,2025-12-07,40113 Blaine Place,95,63,Active,179,234,5.3125,Fast,Low,25.05,3.4,0.7649572649572649,False,Active,0.6262626262626264,0.10419066820276497
94-092-3355,Cauliflower,Fruits & Vegetables,76-641-2070,Flashspan,57,43,46,2.5,2025-06-14,2025-12-02,2025-08-05,929 Thierer Lane,87,88,Discontinued,55,52,1.2954545454545454,Fast,Low,4.11,2.5,1.0,False,Active,0.8787878787878789,0.023664641809803103
29-344-3658,Lime,Fruits & Vegetables,33-546-5056,Yata,75,56,57,1.9,2025-10-28,2025-10-26,2025-09-20,7 Talmadge Street,63,64,Discontinued,101,1,1.3157894736842106,Fast,Low,11.39,1.9,1.0,False,Active,0.6363636363636365,0.024072277467863213
60-327-4114,Egg (Turkey),Dairy,59-968-8346,Katz,63,7,23,2.35,2025-09-08,2025-11-23,2025-10-18,3 Bellgrove Way,78,100,Active,129,40,7.875,Fast,Low,3.11,1.9975,1.0,False,Active,1.0,0.15555875576036868
13-409-9040,White Tea,Beverages,34-303-5097,Jazzy,35,20,42,25.25,2025-07-01,2025-08-06,2026-01-09,9623 Cottonwood Park,53,56,Discontinued,212,192,1.6666666666666667,Medium,Low,13.96,18.9375,1.0,False,Active,0.5555555555555557,0.031105990783410142
75-927-9108,Cabbage,Fruits & Vegetables,27-406-7972,Topdrive,24,32,17,1.0,2025-09-30,2025-06-18,2025-07-03,43 Washington Street,55,72,Discontinued,22,1,0.7272727272727273,Fast,Medium,8.73,0.8,1.0,False,Active,0.7171717171717172,0.01227482195224131
30-806-3823,Jasmine Rice,Grains & Pulses,36-451-3173,Topicware,53,26,3,4.75,2025-03-03,2025-07-05,2025-03-07,07 Pankratz Point,100,94,Active,-96,4,1.962962962962963,Fast,High,0.0,2.1375,0.0,True,Expired,0.0,0.0
65-780-5622,Butter Biscuit,Bakery,69-460-9770,InnoZ,74,81,41,6.0,2026-02-06,2025-05-03,2025-05-28,65 Forster Way,51,67,Active,-14,1,0.902439024390244,Fast,High,0.0,3.6,0.0,True,Expired,0.0,0.0
94-598-3383,Brown Rice,Grains & Pulses,39-488-0039,Viva,79,38,67,2.5,2025-07-06,2025-10-09,2025-09-02,7403 Fuller Hill,43,93,Discontinued,83,58,2.025641025641025,Fast,Low,2.89,2.125,1.0,False,Active,0.9292929292929294,0.03830202056008507
45-250-4679,Bread Flour,Grains & Pulses,80-328-4990,Dazzlesphere,54,78,81,1.5,2025-05-03,2025-11-24,2025-07-06,49148 Meadow Ridge Way,41,63,Backordered,25,64,0.6835443037974683,Fast,Medium,41.91,1.2000000000000002,0.390625,False,Active,0.6262626262626264,0.011398238348013769
45-317-9731,Palm Oil,Oils & Fats,05-779-0378,Wordware,44,83,78,1.8,2025-07-09,2026-01-08,2025-08-21,70156 7th Junction,46,4,Discontinued,71,43,0.5238095238095238,Slow,Low,29.25,1.26,1.0,False,Active,0.030303030303030304,0.008196181698485848
41-131-3841,Almond Flour,Grains & Pulses,55-269-1746,Camido,77,19,31,9.5,2025-10-30,2026-01-24,2025-03-21,16 Fair Oaks Pass,27,25,Backordered,-82,1,3.85,Medium,High,0.0,3.325,0.0,True,Expired,0.0,0.0
15-905-7750,Apricot,Fruits & Vegetables,48-176-1622,Skinix,42,61,52,5.0,2025-12-03,2026-02-01,2025-09-30,36687 Maple Avenue,86,99,Backordered,111,1,0.6774193548387096,Fast,Low,0.53,5.0,1.0,False,Active,0.98989898989899,0.011275457113126209
68-973-8812,Sweet Potato,Fruits & Vegetables,31-955-7362,Yodo,44,77,45,2.0,2025-07-28,2025-06-23,2025-05-25,55 Cherokee Circle,89,64,Discontinued,-17,1,0.5641025641025641,Fast,High,0.0,1.2,0.0,True,Expired,0.0,0.0
49-570-8214,Sour Cream,Dairy,17-345-5800,Realblab,81,76,10,4.0,2025-05-14,2025-05-28,2025-12-19,1823 Elgar Park,68,100,Backordered,191,219,1.051948051948052,Fast,Low,6.77,4.0,0.8721461187214612,False,Active,1.0,0.018783290442276623
57-779-4955,Black Rice,Grains & Pulses,84-869-9980,Zazio,92,48,22,6.25,2025-11-30,2025-12-02,2026-01-21,38436 Anthes Way,38,61,Backordered,224,52,1.8775510204081636,Fast,Low,12.52,5.3125,1.0,False,Active,0.6060606060606062,0.03533339603122356
85-781-5386,Salmon,Seafood,89-439-6947,Avavee,78,68,86,15.0,2025-03-26,2025-03-21,2025-12-29,10577 Thierer Plaza,47,95,Discontinued,201,278,1.1304347826086956,Fast,Low,15.77,15.0,0.7230215827338129,False,Active,0.9494949494949496,0.02035664195551994
72-341-1154,Heavy Cream,Dairy,84-090-6472,Yodo,85,66,85,4.2,2026-01-07,2025-11-01,2025-09-10,8682 Golf Course Junction,65,58,Discontinued,91,1,1.2686567164179106,Medium,Low,13.19,3.78,1.0,False,Active,0.5757575757575758,0.023127450306073327
28-986-8001,Pomegranate,Fruits & Vegetables,37-281-2537,Kwideo,65,69,4,6.0,2025-08-15,2025-06-16,2025-10-14,4 Old Shore Avenue,80,26,Active,125,60,0.9285714285714286,Medium,Low,22.75,5.4,1.0,False,Active,0.25252525252525254,0.016310072416063203
82-811-7988,Olive Oil,Oils & Fats,41-772-9238,Realmix,36,3,54,6.0,2025-03-04,2025-06-14,2025-12-14,65 Chinook Circle,74,8,Discontinued,186,285,9.0,Slow,Low,48.81,3.3000000000000003,0.6526315789473685,False,Active,0.07070707070707072,0.17811059907834104
27-495-1912,Potato,Fruits & Vegetables,34-667-8907,Thoughtbridge,26,63,88,1.2,2025-05-10,2025-03-01,2025-05-25,12710 Gulseth Circle,84,70,Active,-17,15,0.40625,Fast,High,0.0,0.72,0.0,True,Expired,0.0,0.0
44-480-9446,Sunflower Oil,Oils & Fats,35-000-6015,Aibox,39,13,13,2.5,2025-09-14,2026-02-20,2025-03-15,43591 East Road,84,93,Active,-88,1,2.7857142857142856,Fast,High,0.0,1.125,0.0,True,Expired,0.0,0.0
77-937-1108,White Sugar,Grains & Pulses,41-007-0132,Twimm,39,83,21,2.0,2026-01-01,2025-04-24,2025-04-13,01 Hansons Crossing,73,88,Active,-59,1,0.4642857142857143,Fast,High,0.0,1.2,0.0,True,Expired,0.0,0.0
82-538-4809,Cabbage,Fruits & Vegetables,74-357-2990,Twitternation,83,61,4,1.0,2025-09-17,2025-11-06,2025-10-25,700 Northland Crossing,35,7,Backordered,136,38,1.3387096774193548,Slow,Low,28.67,0.7,1.0,False,Active,0.060606060606060615,0.024531737773152967
69-895-3397,Cucumber,Fruits & Vegetables,02-575-2074,Yabox,28,5,9,1.8,2026-01-17,2026-01-17,2025-03-05,98 Melody Street,33,9,Discontinued,-98,1,4.666666666666667,Slow,High,0.0,0.45,0.0,True,Expired,0.0,0.0
44-112-3331,Tuna,Seafood,90-453-4096,Realmix,85,17,96,18.0,2025-11-06,2025-07-03,2025-04-09,63787 Arkansas Street,92,34,Discontinued,-63,1,4.722222222222222,Medium,High,0.0,6.3,0.0,True,Expired,0.0,0.0
93-682-2069,Lime,Fruits & Vegetables,60-038-7810,Roomm,76,39,15,2.0,2025-12-07,2025-06-24,2025-08-17,2718 Londonderry Plaza,77,70,Backordered,67,1,1.9,Fast,Low,9.81,1.7,1.0,False,Active,0.6969696969696971,0.03578341013824885
49-199-6836,Tomato,Fruits & Vegetables,81-999-7392,Thoughtbeat,100,64,62,2.5,2025-12-16,2025-12-31,2025-08-25,77 Brown Circle,84,44,Discontinued,75,1,1.5384615384615383,Medium,Low,17.54,1.875,1.0,False,Active,0.43434343434343436,0.028535980148883377
47-221-2470,Pomegranate,Fruits & Vegetables,30-780-7583,Teklist,17,45,44,6.0,2025-07-26,2025-04-04,2025-10-11,60 Messerschmidt Pass,37,16,Active,122,77,0.3695652173913043,Slow,Low,25.56,4.199999999999999,1.0,False,Active,0.15151515151515152,0.005104187537567624
71-067-3278,Anchovies,Seafood,76-797-9430,Twitterbridge,51,35,95,10.0,2025-10-23,2025-05-09,2025-08-17,5521 Wayridge Center,80,89,Backordered,67,1,1.4166666666666667,Fast,Low,3.86,10.0,1.0,False,Active,0.8888888888888891,0.026094470046082955
89-388-3239,Grapes,Fruits & Vegetables,28-521-7083,Centizu,54,88,43,5.5,2026-02-13,2025-05-25,2025-04-20,4346 Columbus Way,81,77,Backordered,-52,1,0.6067415730337079,Fast,High,0.0,3.3,0.0,True,Expired,0.0,0.0
10-555-5971,Sourdough Bread,Bakery,30-410-3509,Gigashots,94,56,80,4.0,2026-01-05,2025-12-03,2025-09-28,8425 New Castle Parkway,47,96,Backordered,109,1,1.649122807017544,Fast,Low,1.83,3.4,1.0,False,Active,0.9595959595959597,0.030754305117632802
82-931-7126,Asparagus,Fruits & Vegetables,67-596-1997,Vitz,34,95,18,5.0,2025-10-15,2025-10-18,2025-05-13,856 School Plaza,41,26,Discontinued,-29,1,0.3541666666666667,Medium,High,0.0,2.5,0.0,True,Expired,0.0,0.0
24-228-6840,Herbal Tea,Beverages,26-280-5472,Myworks,27,1,3,30.0,2025-04-17,2025-08-10,2025-11-29,68241 Hanson Circle,34,63,Backordered,171,226,13.5,Fast,Low,28.75,25.5,0.7566371681415929,False,Active,0.6262626262626264,0.2683179723502304
52-392-5312,All-Purpose Flour,Grains & Pulses,78-092-4768,Pixonyx,50,42,20,1.75,2025-11-07,2026-02-20,2025-07-25,336 Old Shore Lane,87,59,Active,44,1,1.162790697674419,Medium,Low,12.84,1.575,1.0,False,Active,0.585858585858586,0.021005251312828217
36-531-4087,Almond Flour,Grains & Pulses,83-172-5527,Skaboo,85,12,94,9.5,2025-03-25,2025-10-26,2025-03-15,2 Columbus Drive,26,32,Discontinued,-88,1,6.538461538461538,Medium,High,0.0,3.325,0.0,True,Expired,0.0,0.0
39-810-2042,Rice Flour,Grains & Pulses,65-620-9866,Quatz,24,2,49,2.0,2025-06-03,2026-01-26,2025-09-06,47817 Oneill Park,98,82,Active,87,95,8.0,Fast,Low,12.83,1.7,0.9157894736842105,False,Active,0.8181818181818183,0.15806451612903227
55-164-7723,Halibut,Seafood,85-454-9252,Gevee,82,31,86,20.0,2025-04-11,2025-05-18,2026-01-09,6410 Northwestern Pass,66,74,Active,212,273,2.5625,Fast,Low,20.03,17.0,0.7765567765567766,False,Active,0.7373737373737375,0.0490639400921659
61-680-9496,Apple,Fruits & Vegetables,75-448-1356,Wikido,17,14,17,3.5,2025-03-25,2025-10-06,2025-04-15,2 Northridge Street,36,64,Discontinued,-57,21,1.1333333333333333,Fast,High,0.0,2.1,0.0,True,Expired,0.0,0.0
24-143-4957,Canola Oil,Oils & Fats,29-968-4976,Katz,25,97,63,2.3,2025-10-23,2025-06-23,2025-08-16,685 Independence Junction,72,23,Discontinued,66,1,0.2551020408163265,Medium,Low,23.39,2.07,1.0,False,Active,0.22222222222222224,0.002809649205304243
26-456-1992,Tilapia,Seafood,60-159-3514,Geba,56,59,87,7.0,2026-01-27,2025-12-24,2025-07-30,1792 Crownhardt Street,65,45,Active,49,1,0.9333333333333332,Medium,Low,16.99,6.3,1.0,False,Active,0.4444444444444445,0.01640552995391705
62-998-7250,Evaporated Milk,Dairy,72-002-3904,Photobug,72,3,10,2.0,2026-01-19,2025-08-01,2025-10-06,9171 Redwing Street,52,14,Backordered,117,1,18.0,Slow,Low,33.23,1.1,1.0,False,Active,0.13131313131313133,0.35852534562211985
38-617-7226,Mushrooms,Fruits & Vegetables,91-215-9838,Bluezoom,65,42,62,6.3,2025-10-25,2025-06-20,2025-07-14,33145 Butterfield Avenue,54,2,Active,33,1,1.5116279069767442,Slow,Low,30.26,3.4650000000000003,1.0,False,Active,0.010101010101010102,0.02799807094630801
00-366-9496,Grapes,Fruits & Vegetables,40-515-1141,Kimia,30,66,28,5.5,2025-08-10,2026-02-09,2025-12-29,898 Rowland Trail,63,98,Active,201,141,0.4477611940298507,Fast,Low,0.74,5.5,1.0,False,Active,0.9797979797979799,0.006671710571566134
76-027-4850,Onion,Fruits & Vegetables,75-256-5638,Tavu,39,37,48,2.0,2025-11-28,2025-08-27,2025-06-25,425 Shasta Terrace,25,19,Active,14,1,1.0263157894736843,Slow,Medium,24.91,1.0,1.0,False,Active,0.18181818181818182,0.018269463982536992
27-269-5260,Pineapple,Fruits & Vegetables,54-724-8610,Rhyloo,14,81,65,3.5,2025-11-18,2025-03-16,2025-10-23,1661 Springview Terrace,74,84,Active,134,1,0.1707317073170731,Fast,Low,4.87,3.5,1.0,False,Active,0.8383838383838385,0.001118354501517366
40-126-0515,Carrot,Fruits & Vegetables,78-379-0369,Gigashots,74,37,57,1.5,2026-02-15,2025-03-05,2025-12-19,28351 Cascade Plaza,91,18,Active,191,1,1.947368421052632,Slow,Low,25.58,0.8250000000000001,1.0,False,Active,0.1717171717171717,0.0367329614358477
31-387-5020,Parmesan Cheese,Dairy,02-811-7933,Buzzbean,63,41,98,11.9,2025-10-23,2025-12-18,2025-08-15,854 Kipling Point,37,7,Active,65,1,1.5,Slow,Low,28.74,8.33,1.0,False,Active,0.060606060606060615,0.02776497695852535
13-673-7016,Peach,Fruits & Vegetables,78-726-6352,Youfeed,47,67,57,4.0,2025-12-05,2025-07-23,2026-02-24,04 Hagan Crossing,36,48,Backordered,258,81,0.6911764705882353,Medium,Low,15.99,3.6,1.0,False,Active,0.47474747474747475,0.011551233396584442
85-212-2729,Egg (Turkey),Dairy,58-226-6435,Browsecat,42,94,79,2.5,2025-12-18,2025-12-22,2025-05-17,93 Longview Junction,61,92,Backordered,-25,1,0.4421052631578947,Fast,High,0.0,1.5,0.0,True,Expired,0.0,0.0
99-048-8310,Tomato,Fruits & Vegetables,70-453-8646,Demimbu,32,49,73,2.5,2025-07-07,2025-04-23,2025-05-28,43 Lakewood Junction,80,36,Discontinued,-14,1,0.64,Medium,High,0.0,1.25,0.0,True,Expired,0.0,0.0
19-112-1616,Lettuce,Fruits & Vegetables,55-251-3001,Quamba,88,56,72,2.0,2026-01-13,2025-04-13,2025-06-29,7698 Logan Drive,25,36,Active,18,1,1.543859649122807,Medium,Medium,19.97,1.1,1.0,False,Active,0.35353535353535354,0.028644191122968714
98-546-7398,Yogurt,Dairy,37-921-2953,Thoughtworks,80,69,71,1.75,2025-08-28,2025-05-04,2025-04-18,15658 Talisman Lane,41,43,Backordered,-54,1,1.1428571428571428,Medium,High,0.0,0.875,0.0,True,Expired,0.0,0.0
63-874-9747,Orange,Fruits & Vegetables,22-506-4911,Oloo,36,59,90,3.0,2025-07-09,2025-12-10,2025-11-12,183 Buell Park,25,60,Discontinued,154,126,0.6,Medium,Low,12.32,2.7,1.0,False,Active,0.595959595959596,0.009723502304147466
58-946-5152,Bread Flour,Grains & Pulses,42-201-4328,Avaveo,11,77,7,1.5,2025-10-27,2025-11-06,2025-07-11,06 Lake View Trail,77,46,Backordered,30,1,0.141025641025641,Medium,Medium,16.37,1.0499999999999998,1.0,False,Active,0.4545454545454546,0.0005228642325416531
65-867-4029,Peach,Fruits & Vegetables,70-591-9841,Livepath,40,83,50,4.0,2025-06-06,2025-09-04,2025-06-17,36124 Carberry Junction,92,50,Active,6,11,0.4761904761904761,Medium,High,38.02,2.0,0.5454545454545454,False,Active,0.494949494949495,0.007241606319947334
89-328-9019,Bread Flour,Grains & Pulses,63-057-0462,Jazzy,63,43,8,1.5,2025-08-21,2025-04-21,2025-12-09,33774 Carberry Circle,55,72,Active,181,110,1.431818181818182,Fast,Low,9.01,1.5,1.0,False,Active,0.7171717171717172,0.02639819857561794
02-170-5225,Raw Sugar,Grains & Pulses,90-940-9550,Eabox,90,75,43,1.5,2025-05-29,2025-09-19,2026-02-24,36 Bobwhite Parkway,80,57,Discontinued,258,271,1.1842105263157894,Medium,Low,15.86,1.35,0.9520295202952029,False,Active,0.5656565656565657,0.021434634974533108
24-478-8277,Multigrain Bread,Bakery,64-070-7611,Bubblebox,47,26,40,3.25,2025-12-14,2026-01-13,2025-11-27,55276 Golf Hill,30,72,Active,169,1,1.7407407407407407,Fast,Low,9.14,2.7625,1.0,False,Active,0.7171717171717172,0.03259088581669227
91-290-9062,Digestive Biscuit,Bakery,95-609-1485,Zoonder,29,2,84,4.0,2025-03-22,2025-04-20,2025-09-26,9821 Novick Hill,80,85,Backordered,107,188,9.666666666666666,Fast,Low,29.92,3.4,0.5691489361702128,False,Active,0.8484848484848486,0.1914746543778802
44-546-5713,Peach,Fruits & Vegetables,61-382-5182,Blogpad,94,69,68,4.0,2025-07-09,2026-01-17,2026-02-14,832 Goodland Alley,24,20,Discontinued,248,220,1.3428571428571427,Slow,Low,24.73,2.8,1.0,False,Active,0.19191919191919193,0.024614878209348257
20-031-0532,Mango,Fruits & Vegetables,35-835-8848,Oyoloo,32,63,92,4.9,2025-11-18,2025-07-26,2025-11-10,8239 Laurel Way,84,34,Discontinued,152,1,0.5,Medium,Low,20.15,4.41,1.0,False,Active,0.33333333333333337,0.0077188940092165915
48-242-8445,Plum,Fruits & Vegetables,84-941-3034,Mybuzz,40,3,5,4.0,2025-03-05,2025-06-16,2025-06-25,29 Vera Drive,45,69,Discontinued,14,112,10.0,Fast,Medium,57.11,2.6,0.125,False,Active,0.686868686868687,0.1981566820276498
